velocity_width,halo_mass,stellar_mass,distance,inclination,surface_brightness,galaxy_type,luminosity,absolute_magnitude,apparent_magnitude,corrected_velocity,true_absolute_magnitude,mass_correction,velocity_correction,distance_bias,observed_velocity,observed_magnitude,velocity_error,photometric_error,detectable
145.21272919176226,326145523907.47003,81026978106.45929,16.530086784051075,1.0944164359956212,19.58866020344654,Spiral,27873894622.35731,-21.282994134631192,9.80838153363003,163.40625074174153,-21.383085893714814,0.09086296422372123,0.0003851025537732584,-0.009613897413675502,160.52718997306232,9.820273798242587,-2.8790607686792025,0.01,True
144.98099286919523,324327488293.7553,37176083947.88541,16.30823321440356,0.7527973674871772,20.85591283215068,Spiral,53896850000.86924,-21.9989084590143,9.063126108051726,212.0588277873993,-22.06563375985764,0.05702636401589505,3.232499100753208e-05,-0.009731261818456276,214.50921443055336,9.070517743900755,2.4503866431540593,0.011077841296421047,True
236.3843264640661,1794983187414.8428,752728997810.8342,13.040655835450364,1.0735573564863867,20.846286475319054,Spiral,66413970961.81233,-22.225648619857957,8.350848546690123,268.9538516601516,-22.424158383503414,0.1876638646931914,0.0008275124682617964,-0.011673411420528055,266.25433269189995,8.35056636790075,-2.699518968251642,0.01,True
53.3391293262022,9796157142.028328,608554387.1838007,11.48491825946558,0.7893002288042956,20.590145348336705,Spiral,12202849271.522852,-20.38615311734757,9.914486425545192,75.1402905604916,-20.26832196996036,-0.12157006023175576,0.00903792907060026,-0.012776841915149327,59.70578112863412,9.928129687986901,-15.434509431857473,0.01,True
60.75116993428815,15446720057.74063,5124192267.995095,14.4519270615828,0.9866995574284784,23.244212262897623,Spiral,9365806999.140553,-20.098863010117427,10.700765795037817,72.82474779327987,-20.0709813143833,-0.02903745831891093,0.009625122281317525,-0.01078088486609939,88.76652735532,10.713318299432704,15.941779562040121,0.01894614596355698,True
135.62624469211877,256801818206.74686,29442272593.798557,33.012123927749215,0.502281314781192,21.709260791840794,Dwarf,54774447108.69928,-22.01644500625493,10.576922327669859,281.7175460759389,-22.065841237477983,0.046897132933577265,0.001106832461544955,-0.0036059307510212125,282.7529276154307,10.560869066122008,1.0353815394917538,0.019509201450980014,True
99.35292547629304,86402701925.72359,5509369780.873446,17.558266635407236,0.5064185016037266,21.603227738034082,Spiral,80826501310.81277,-22.4388844503895,8.783523748738094,204.8309562824118,-22.422079037656204,-0.025889807743547877,5.372279961656352e-06,-0.009089767290209997,219.1424774600292,8.769124535872459,14.31152117761741,0.013855786641341175,True
248.48729901134033,2137763704454.6665,153036120962.51147,40.827915880507234,0.8838937222926365,18.99420645338987,Spiral,296417660653.9913,-23.849760188687274,9.205025867834816,321.36940722425965,-23.96787856397378,0.1184793949008741,0.0021212754749996977,-0.0017602558606320024,318.7690447224552,9.214027921368734,-2.6003625018044474,0.011005203717557477,True
106.81267042586443,111320390392.22816,8922170705.89975,30.631400131413542,0.9937231955732589,22.95312704531384,Spiral,22814778853.92406,-21.06554065866629,11.365293583520259,127.4518298857362,-21.062929164772687,-0.004952947175556944,0.0019146098360213156,-0.004256063117974165,118.65171006882856,11.375459222648095,-8.800119816907639,0.025647039850237304,True
75.39436456515772,32891305654.73474,4408906588.413982,9.208204255776472,0.9838850136656743,20.141112407719792,Spiral,11971789526.865261,-20.36539768252268,9.455477038577289,90.54692770706268,-20.338604496342523,-0.035566910248148176,0.005922177134328559,-0.014695901202320501,93.23873690961427,9.457174516256996,2.6918092025515987,0.01,True
550.4585557641132,34588458506058.414,4963429456449.795,44.44190062495313,0.5276351486589558,22.089898945399494,Irregular,725025391125.1766,-24.820883040677344,8.418080078947483,1093.2826769487986,-25.06427452686972,0.26957818537782824,0.02721024679367025,-0.0010235476082210667,1091.1248056855163,8.397005826921314,-2.157871263282196,0.02489581420618689,True
171.11855551687628,579341826874.5382,38978478554.091484,48.797377370990006,1.01251926979546,22.41606540693729,Spiral,70823550502.55319,-22.29544423718399,11.146538169559658,201.75052861846837,-22.354737479782216,0.059082488330756355,7.161922743074805e-07,-0.0002114704597458076,189.9729140385548,11.163745260791117,-11.77761457991358,0.02830357775129548,True
209.55038209764803,1177347361662.648,115770587509.84143,16.525089086903364,1.1081234439709933,24.040987893757976,Irregular,65120054190.83363,-22.2042868832183,8.886432164028868,234.17043477407069,-22.320028604183918,0.10635982372440243,0.0002346266565178765,-0.009616523897731719,248.86827736194564,8.867752350152507,14.697842587874955,0.024725137645305047,True
74.74902629965726,31916437122.88329,14018305233.961779,38.60231726338793,1.2032980912802556,20.036769401321333,Spiral,13547813164.202955,-20.499672996814567,12.433393882048868,80.09718728826218,-20.50869283668952,0.014669551205943066,0.007896843902258002,-0.0022471325712666275,73.87448505932221,12.431977552394153,-6.22270222893996,0.013887401840539887,True
137.31411377335627,268162557720.80084,88442516295.1401,17.944765184339573,0.893504159330207,17.470731766268763,Spiral,38962731016.43773,-21.64662347573978,9.623065423058502,176.20807625896927,-21.750038956236235,0.09466610902787718,0.0001512730229481694,-0.008900644491527243,157.8054124110136,9.637534864522372,-18.40266384795568,0.01,True
215.92691134295217,1307581354739.4956,176752603738.33112,31.810601276715442,0.8795570645678695,22.27577431713054,Irregular,114084435402.83194,-22.81306599361014,9.699793396989815,280.25837552795014,-22.940657006544487,0.12473658200975689,0.0010735315997294618,-0.003927962524320561,293.5400360675235,9.685212318163993,13.281660539573325,0.022064654092787014,True
90.30918488674968,61866670447.86103,6351229222.403507,14.048257089130875,0.47643375334676263,24.70076677226628,Spiral,56718438979.88205,-22.05431067392516,8.683801558125175,196.91806441899203,-22.0456211294276,-0.0197142212842957,2.274371781687176e-06,-0.011026951158519056,191.8750842608658,8.641511490988737,-5.042980158126232,0.026885159543387667,True
259.2623189171548,2480178390729.4062,269458766434.93063,10.230091356127565,1.098573364432946,23.858419529409154,Spiral,128151317767.67256,-22.939307690879,7.110089869316667,291.12301465925026,-23.094809523674382,0.1430492317278434,0.0013292087784003983,-0.013781809845937711,285.044775733094,7.090527293506041,-6.078238926156243,0.0185859370123527,True
132.08040401107056,234061172144.72412,35758950774.22509,23.843390901752816,0.9683086509861233,22.31448912291194,Spiral,44290534927.81667,-21.785777313987804,10.101062780530636,160.30567897106903,-21.847086251665537,0.05533847674043795,0.0004615787713487889,-0.0064320397086466054,142.65180310076929,10.120241319854863,-17.65387587029974,0.01928850644239131,True
163.5015487141061,493993873351.6872,24371586056.144,27.85353849831627,0.5238814795057264,21.26254572155193,Irregular,79407873893.13837,-22.419658920387526,9.804742957354186,326.8430693208367,-22.461154049735093,0.03868837931575372,0.0022750425439423644,-0.005081792575753511,344.2524841868066,9.808825432128197,17.409414865969907,0.016026602856631267,True
131.9830049403505,233457621824.77942,19543173874.33248,23.63171262964091,0.5021775115303884,23.210683894955967,Spiral,113630967317.91095,-22.808741759391143,9.058734224701777,274.20177193372257,-22.84341176347418,0.029099509593213044,0.0009390016605275542,-0.0065094961503487075,261.3069660616257,9.055637932103572,-12.894805872096875,0.024025105334293608,True
718.9744396775554,88082999183899.67,2781742152665.692,14.74315705596534,0.9652300447799936,20.5396807004433,Irregular,447945303295.70197,-24.298062468438015,6.544889991637643,874.4733991767923,-24.532575857289068,0.24443168715711075,0.020525888552476834,-0.010607590246417742,875.0578939838488,6.5397990535845265,0.5844948070564989,0.01,True
198.14395540123385,967894259329.3556,127524858644.1837,23.600265084993808,0.9002848450022333,22.71453665403433,Spiral,100546845399.93825,-22.675921123510637,9.18866328208216,252.89465081100428,-22.79248239224148,0.11055948508067531,0.0005192788141776037,-0.006521062464349189,262.0208540364087,9.198956982854073,9.126203225404405,0.02120838703758106,True
96.32005390784404,77518172317.26138,12121665810.333485,35.26088349412161,1.0329353901619511,22.75820523874994,Irregular,12453066188.724205,-20.408190741007775,12.328275207744479,112.15571293898013,-20.416425220033123,0.008356230650712605,0.003155287917075183,-0.003033536291711356,116.3728822690111,12.30602170532982,4.21716933003097,0.026208191354349313,True
353.0152518684419,7305873659896.728,523258412183.6849,29.20271147186438,0.3085055046830058,23.59031486124832,Spiral,969293584338.8168,-25.136138345483335,7.190977542340573,1162.6301559895485,-25.283464650148858,0.17187162190185373,0.02921625377175657,-0.004670936535424739,1162.0336128696265,7.19995376713314,-0.596543119921916,0.02936616260846618,True
86.05515688152127,52253353479.82486,15499232623.523602,33.471622825544934,1.1776997539919782,26.139490058366615,Irregular,11384210966.963444,-20.310757338241153,12.312626506949847,93.16077653118595,-20.327769763596613,0.019031019651743725,0.005504459002242927,-0.003485864705956387,76.14411794831179,12.269143880566952,-17.01665858287416,0.059463049172439233,True
231.04100986457837,1656939971124.0588,71052125765.98526,20.068035214707272,0.30573959592536276,22.588623950768152,Spiral,795634615530.4622,-24.92178417408611,6.590740098121909,767.5817924634187,-24.997812855564824,0.08515770758542925,0.017058329104605342,-0.007929302997888308,759.4845441057458,6.573728606137181,-8.09724835767284,0.018950943157036156,True
51.656973564354594,8756818935.914701,318444612.53461695,60.59595432249633,0.6781948511016714,21.23655456143875,Dwarf,6956288179.723503,-19.775943913297674,14.136274234425876,82.3365181492834,-19.6171497281335,-0.14969660941367097,0.0074281032463296955,0.0016694725041738307,84.21452152970863,14.121302477178956,1.8780033804252203,0.023485572309405345,True
79.905041425648,40309243593.61791,4706956602.886567,14.812825298424592,0.8337544186409185,21.96163853171201,Spiral,18926743272.281216,-20.862689728179888,9.990499775935994,107.91271497100544,-20.836940331889064,-0.03272598057753592,0.003590057783545443,-0.010566642070256857,100.04097427113548,9.985274296317659,-7.871740699869964,0.013919488457880741,True
229.1333825811038,1609549352370.5674,331767460455.2223,40.19463624229266,1.2420451434904471,19.346386142666322,Spiral,87471032044.27548,-22.5246606266624,10.496179886795527,242.098667800222,-22.678295905516155,0.15208337884462253,0.00034413802375608864,-0.0018960380328886634,244.13226240020967,10.495597614373986,2.033594599987677,0.01192452135885429,True
333.096423517812,5961971683276.567,1907955390907.9421,60.96695752161155,0.88548079445015,20.957930303366414,Spiral,184835639388.67682,-23.33696428541284,10.588508327834816,430.2351920294855,-23.557764952773198,0.22805682164325403,0.005533663916626972,0.001722490366270246,437.0526261176369,10.593681831174527,6.817434088151417,0.021972291390272285,True
225.13368502985256,1513340640903.0322,110222794197.23883,40.034526220081766,0.9453937832422007,21.386076342830343,Spiral,67565264580.764435,-22.24430870442688,10.767864762121821,277.69340206572946,-22.349450732915134,0.10422714163887861,0.0010158193711543113,-0.0019307062205255782,287.3184309237305,10.694773623514354,9.625028858001016,0.01981667563604009,True
184.6441322730148,756082704264.7776,159284513544.50482,26.567345408379396,1.1452118762430343,21.21386740309811,Spiral,49937763468.429085,-21.91607271993468,10.205668090865704,202.7279529841005,-22.041780781269676,0.12021735535217354,1.7308606943870296e-06,-0.00549243684351885,190.46615940597368,10.193179492914046,-12.261793578126834,0.015462872936656104,True
162.44220911084008,482882114269.53754,47020644628.56398,21.850398375514104,0.7082725987615224,22.228532308050582,Dwarf,36034556247.55078,-21.56179794562465,10.135498851459108,249.71024556200686,-21.635752307030202,0.06722885787810337,0.00046470937093789325,-0.007190212898385326,271.6767061117964,10.128422310673566,21.96646054978954,0.018072225131571952,True
72.02336340692663,28025405821.915634,2487503612.531958,55.86007886168864,0.20130922475918397,20.7663701014267,Dwarf,76523343060.67131,-22.37948483677444,11.356022885676342,360.2027477380905,-22.314834130461765,-0.06042362798680437,0.003264447522788292,0.0009626308030827633,367.8775411836318,11.386197024079504,7.674793445541306,0.020048434967546526,True
121.64009009641501,175454124219.8186,32304391317.304573,12.774007298628229,0.8044158808390515,23.681546000986707,Spiral,100555550330.44139,-22.676015117997164,7.855620681817637,168.84474938397057,-22.7385237066341,0.050926156243155773,0.0002704244936764354,-0.011852856887461169,168.82760784727992,7.834160702948828,-0.017141536690639572,0.019870302814320596,True
145.4917488935135,328344155656.6827,51525967353.71437,16.76214089790199,0.6429554210648726,22.000310597377297,Dwarf,37000827551.55999,-21.59052859375241,9.531118840715845,242.6628417897764,-21.670871443885048,0.07120261540162486,0.0003525756178330507,-0.009492810348847358,253.5582076205428,9.533552799462932,10.895365830766405,0.01495091713509903,True
415.11331469478694,12881852958192.264,433571463550.66437,23.633441515096926,1.2154497436774203,21.98604951829206,Spiral,254105973831.46057,-23.682537187729647,8.185097654496143,442.77527325322274,-23.846795575254063,0.16370606904345877,0.005956542236861847,-0.006508860717817226,466.4293509732225,8.211544153961412,23.654077719999734,0.017689607557148032,True
253.58028320346745,2295087269699.6855,636445630161.4187,63.041272829517396,0.9368028420633531,21.508157925230623,Spiral,120751006755.58913,-22.8747269008689,11.123397964912272,314.74525373461955,-23.051150877013868,0.1803761308964653,0.0019390553750916217,0.0020130993764043074,300.3580527240509,11.089736338410544,-14.387201010568695,0.025637801465873033,True
59.17223168792291,14086653655.801775,3654561234.0951424,37.677306487914954,1.1794309176538398,22.232786025788467,Irregular,6926114256.509745,-19.77122412900762,13.1091751108047,64.01225700432464,-19.717725744384566,-0.04371647568866362,0.012239712061860732,-0.0024578031274710838,61.7596305794111,13.118534610340246,-2.252626424913536,0.02375656874112132,True
250.18149678225186,2189213753384.6309,142108271620.76746,16.78305802279082,0.753999098290266,23.237647397001453,Spiral,186636545297.30283,-23.34749171732263,7.77686376282314,365.463534318393,-23.468808301280866,0.1152619357411675,0.0034273299490654714,-0.009481978166137297,341.67921771965973,7.760510578932425,-23.784316598733284,0.020383594685751058,True
153.2869953662806,394151882894.6462,51808935083.83803,24.903609640129027,0.29453404288307705,20.69930467643365,Dwarf,200352838241.1573,-23.424488747802027,8.556822753374114,528.040540786407,-23.493094469007616,0.07144046655940901,0.008888899435834296,-0.006054154082015812,529.9670561128872,8.550179885656629,1.9265153264802468,0.013163740671304698,True
125.30067067490037,194639912048.32477,27380473581.70374,20.751187940952793,0.7024765397383361,21.012825266387114,Spiral,80358416438.59389,-22.432578424634386,9.152636394204496,193.9309026899786,-22.48395210579885,0.04374409555635647,8.955203256447909e-06,-0.00763854081136485,197.58484510923,9.142199165502559,3.6539424192514076,0.012996000378378902,True
305.16370730543184,4387934168343.7393,525366326394.6561,19.59597104782704,1.209206037578336,21.544410956835,Spiral,124883964038.46553,-22.911266688875266,8.549567256794965,326.2612533948175,-23.08919040944622,0.17204622330300837,0.002258567036095017,-0.00813606430403946,325.86963224038993,8.539010895999809,-0.3916211544275943,0.014424069656428763,True
407.6898060528159,12093430096997.162,826909444955.0292,53.97554733061419,0.9905064994869205,19.98119361479018,Spiral,168591762326.5837,-23.237090876144254,10.423894398475813,487.4900898355658,-23.42068616487924,0.1917457952467123,0.0074859654999718216,0.0006645410117599056,480.94475412558273,10.467975544960833,-6.545335709983099,0.016194918898805578,True
380.5520198651474,9502636682865.209,597526422816.2603,13.172765836941124,0.8155550474235103,20.771113210417752,Spiral,311067008406.4884,-23.902134881301183,6.696249977413611,522.6600630875139,-24.082654106949274,0.1776357114690592,0.008702346472832183,-0.0115858606518612,502.1649179256306,6.704694536134328,-20.49514516188325,0.01,True
112.01204822225569,131468467539.9463,12916813210.805885,78.76477625611466,0.9493084973862558,21.28566868968301,Spiral,32758967490.795536,-21.458325512626583,13.023334705682817,137.77398134319046,-21.46418383168135,0.011115537931879518,0.0013099780905967986,0.003947240786517229,141.50931817730813,13.053199266192044,3.7353368341176867,0.027106775164109646,True
161.53486866205085,473507655984.67487,106450011118.12321,49.31040905462093,0.487405754294549,23.311583771069092,Dwarf,47647225496.417946,-21.865094041728767,11.599598984456406,344.91284805560576,-21.965128384460186,0.10271457111340343,0.002800856363960366,-0.0001206279819796663,359.467192894759,11.617109600405378,14.55434483915325,0.03559115398369162,True
251.42532783796355,2227545598708.765,324269908750.9164,57.72638707821056,0.5150467338519169,22.39384199350289,Irregular,230146933353.77112,-23.57501298102731,10.23185890475985,510.4300098321532,-23.71657692554803,0.15109066493520712,0.008278632958058545,0.001248087456428258,504.51982527481886,10.182685261738499,-5.91018455733432,0.030613811799216663,True
392.36795754499616,10576022923593.062,818725060241.9568,22.724273592974164,0.75498515812351,22.290384867051316,Irregular,199758490657.07758,-23.421263119741653,8.361186927273998,572.5676847876215,-23.608993360487258,0.19131380838526457,0.010433167538314986,-0.006849599898657774,576.9682840778529,8.368579462314365,4.40059929023145,0.01871727018020696,True
143.6407699250105,313954744310.8014,53502818799.48043,27.418910791761856,0.9746948971966747,23.27634694325196,Spiral,63686684852.072464,-22.180121606751626,10.010129386120695,173.57758580580557,-22.257988333081983,0.07283766634569507,0.00018933613057178512,-0.005218396115231079,157.89614267160505,10.038354994324822,-15.681443134200507,0.026307045515829908,True
175.9269213017426,638348841438.4514,8922679392.686775,12.69624515861297,1.0715824965678593,21.793942317400905,Spiral,51427310986.71718,-21.94798454169125,8.570391957573918,200.38165919098375,-21.95493993033537,-0.004950471168602988,3.427693509777027e-08,-0.011905894089659709,204.9537898279089,8.559845977158899,4.572130636925139,0.012357612977079702,True
93.13855664785034,68920477435.85358,15239755078.115221,21.898101365438077,1.1873572455621952,22.585697274893334,Spiral,20740720586.08393,-20.962059602061636,10.739972706783107,100.43154161209321,-20.98305384036573,0.018297798740530166,0.004474831287776262,-0.007171270851341408,96.49771863464665,10.759068520815461,-3.9338229774465705,0.019781711913659385,True
87.53223314452858,55460406024.59979,1667511781.7076497,40.341886250602734,0.9903127358718485,21.845167370601256,Spiral,21279449324.048237,-20.98990096241495,12.038880040071994,104.67889430404894,-20.91001927672087,-0.0777931088918134,0.003952852879037917,-0.0018642760767725952,97.0547147980198,12.054595125471284,-7.624179506029144,0.02231190897106475,True
350.5804889363587,7131027537032.35,555162127101.9825,65.28976061677254,0.9407022622873402,22.398043524099442,Spiral,279085997588.93835,-23.784345118609536,10.289880262779654,433.9017331445471,-23.950812651073377,0.17444198310929676,0.00565694920662253,0.0023175014388363935,426.29809673238583,10.350241663007463,-7.603636412161306,0.03259184400296384,True
510.3898207911694,26549236120668.05,1225042234319.992,15.439100599630445,0.6871199896983718,21.125862013582626,Irregular,313410225461.9041,-23.910282904623344,7.032827080558349,804.6335799613961,-24.1110298380796,0.20881510616115195,0.01827513285089001,-0.010206960145993618,800.697464141066,7.02800956841562,-3.9361158203300994,0.011531134580469298,True
190.29481677381867,840212952729.337,34354602636.343597,24.09233691185888,0.7063871841627835,18.341774262585357,Spiral,67488540256.971344,-22.243075086681873,9.666319552309702,293.1718319174503,-22.301636069480963,0.05359849296243784,0.0013793316940982061,-0.006341821530754069,296.99616507437565,9.655343442486945,3.8243331569253542,0.01,True
400.0275156442017,11316432643016.518,2523234296059.9053,27.396570724539295,1.2142117535788821,21.798581256720542,Spiral,289360831239.03265,-23.823599358353412,8.364881665855151,426.8806433568248,-24.06359944266498,0.24019575790001824,0.005421149578336392,-0.005225475989886118,413.75901134486963,8.358309464064703,-13.121632011955178,0.018173924039948674,True
256.7561194135679,2397274834034.5513,173543145921.79257,12.984078295500783,0.9561354273348971,24.13412220414991,Spiral,147392505751.33606,-23.0911885053886,7.475867122972694,314.2788828940613,-23.224914035465275,0.12394074659064494,0.0019263940872459682,-0.011711177573275187,310.3077295783828,7.5080710608257375,-3.9711533156785284,0.02243284240654257,True
128.08376033218036,210195908261.83423,26703944835.807014,42.77727170963433,1.129352630831916,23.38932310336239,Spiral,35174161527.6894,-21.53555938408445,11.620506027233894,141.66429562449585,-21.578450518253618,0.04265754221838325,0.0011215464906635289,-0.0013551384414469839,141.2495778445044,11.558705474658112,-0.4147177799914767,0.033800237257672686,True
256.71348194182167,2395881785138.659,231947241611.0727,19.429706982794766,1.148595632428406,23.448096226886754,Spiral,90492612043.34377,-22.561532810450018,8.880798445066933,281.4256439564398,-22.705181662801646,0.13653892121200803,0.0011001439250319749,-0.008210075064652565,270.43525171112117,8.83298423622308,-10.990392245318592,0.023116790864994477,True
578.6833215829274,41203906669916.31,5728628284628.803,26.681306015523667,0.49680151686351626,23.854196082709326,Dwarf,541977279647.72156,-24.504952701906653,7.626082717691695,1214.1496082901608,-24.755539606758383,0.2758050642956203,0.030673417852216434,-0.00545525840832697,1232.116260306911,7.628763146493265,17.96665201675017,0.02998400848014215,True
195.11119278669094,917028132111.938,96700612799.97131,22.87461449895839,1.2351911427323998,22.132986386442155,Spiral,150073673865.02838,-23.110761285939425,8.68600763269598,206.63936078340117,-23.216086475025744,0.09854292262526272,1.005795112368454e-05,-0.006792324412178756,198.10440598278777,8.678016911521977,-8.534954800613416,0.018054483704102273,True
589.4175900578889,43941597188920.586,1811249052737.0098,18.682631177916285,0.9354851402240579,22.295973561108394,Irregular,225111814448.75208,-23.550995721233583,7.806194480201288,732.2984963205589,-23.769458652331934,0.22579781713481353,0.0158855253174425,-0.008550639280980881,725.604127184224,7.8063258163931595,-6.694369136334904,0.01699508376800244,True
32.74209501347753,1775283189.6294718,353303293.9757427,29.873457895951123,1.1398370513264877,21.073522156848476,Spiral,3400475652.477099,-18.998849174074667,13.377578304565763,36.03713465107724,-18.83044001609567,-0.1451852313460089,0.027697616805144168,-0.004473690172158648,26.25405515285226,13.392543973315226,-9.783079498224978,0.015831463443957132,True
352.85863273676046,7294535288414.402,518645548402.6321,26.359576263428067,0.4139699245517479,21.525890715959424,Spiral,1122344706062.7522,-25.295315656001936,6.809376466943643,877.2186355489184,-25.451750154560465,0.17148706546455905,0.020613198500968946,-0.005560631594938061,895.2034364202996,6.800175158106489,17.984800871381175,0.016651862615583858,True
212.39491556476148,1234239444298.4055,42113840895.63042,24.000691736696805,0.8094062466930528,22.923656724656713,Spiral,142191805167.15533,-23.052186419373285,8.848932375247465,293.41272543992,-23.11961856684233,0.06244248520521545,0.0013852626444074544,-0.006374924908237367,298.9417777259148,8.806723368570138,5.5290522859948155,0.022535437947010763,True
162.6776127121877,485335749144.90436,36108357505.72215,19.377651328797743,1.090585186672236,23.805826655753226,Irregular,23192371565.724953,-21.083362900621072,10.353142785255042,183.42325976014786,-21.147286455094612,0.055760773372106526,7.05962417826257e-05,-0.008233377343215933,174.05733969771143,10.40475687493772,-9.365920062436421,0.025245563845225458,True
213.0876248528303,1248385786505.5144,352027630618.50275,36.339750023956036,0.8609738933814034,21.7908305864785,Irregular,47429568472.77202,-21.860122933348713,10.941786744308573,280.9412204452562,-22.016463296446215,0.15465767525525698,0.0010890735338466688,-0.0027717613760912365,292.0035360338559,10.92095408820454,11.062315588599688,0.02089055872806998,True
50.67098203681628,8185639980.684117,1472716532.940817,80.91245298061885,0.623156355893383,21.32471610272288,Spiral,13218807753.131002,-20.472980716242812,14.067096122013883,86.8246778821171,-20.379045515026064,-0.08318808376968914,0.0065662101807537525,0.0041809072663064,88.83166482500589,14.037714875427021,2.006986942888783,0.02774335854350379,True
171.84164811540808,587955581855.6257,46211373562.23687,32.62665921014532,0.24274173911522468,22.000791938284895,Spiral,524741417656.4901,-24.469863360656777,8.09799967287378,714.9199356750952,-24.524743167887376,0.06647488774482539,0.015303028466823075,-0.0037079479525981467,717.4924698862102,8.12102472239525,2.5725342111150185,0.020861313770883416,True
255.95508801652133,2371200075281.508,186290577403.2659,54.536396835284535,1.0991963395529563,22.901810123393673,Spiral,113611429666.78227,-22.808555062405723,10.874877143370249,287.31799162006564,-22.93358214163618,0.1270190888791806,0.0012376809123386104,0.0007543287363835235,283.8732195325411,10.861887134875094,-3.4447720875245293,0.033785113243172134,True
555.1344882052623,35627778775717.56,2852976744573.247,13.027522391280376,0.4018800505217702,19.834217775799686,Spiral,1552387544465.1406,-25.647500373833047,4.926808767620074,1419.2393961379878,-25.86850012661129,0.24552982316133765,0.03621223390400374,-0.011682163520907897,1411.745236268418,4.926174869099725,-7.494159869569733,0.01,True
139.8134428533501,285638188940.9036,119905931112.15025,32.978447605505046,0.30444696303920254,18.555728570294143,Dwarf,73559472508.40826,-22.336596515678664,10.254554525546844,466.4092046153979,-22.441333848827572,0.10788406658809216,0.006761529361004756,-0.003614795921818339,469.78686560594394,10.259382426787447,3.3776609905460138,0.01,True
114.41472334208186,141606020114.54193,18435815476.38356,15.53004275599568,0.3437591446069604,21.174194725762625,Spiral,193377161079.81235,-23.386012950443966,7.569850306520603,339.4806750759318,-23.420095074042482,0.02656623526316188,0.0026400587235059776,-0.01015594705886211,334.0298027759759,7.582534336206824,-5.450872299955903,0.01170563628190257,True
